Label,ImageSize,CellArea,Cell_perimeter,cell_circularity
basophil,130680,10904.0,15.071067690849304,0.0016576480766265112
basophil,130680,12512.5,11.656854152679443,0.0008641890735228985
basophil,135054,12104.5,4.828427076339722,0.00015326910962944806
basophil,130680,9821.5,3.414213538169861,9.44481977500859e-05
basophil,130680,8100.0,45.455843448638916,0.02029946342687274
basophil,130680,10442.0,45.79898965358734,0.015985206165525023
basophil,130680,12380.0,13.656854152679443,0.0011988665256251615
basophil,130680,10702.5,3.414213538169861,8.667348509249883e-05
basophil,130680,11048.0,75.11269772052765,0.040638080927670225
basophil,130680,12633.0,48.870057225227356,0.015044208196475024
basophil,130680,12573.0,53.21320307254791,0.017922146498279595
basophil,130680,11362.0,5.414213538169861,0.00020530811328360016
basophil,130680,9342.0,69.35533845424652,0.04097416046284568
basophil,130680,13502.0,5.414213538169861,0.00017276779611378058
basophil,130680,9750.0,3.414213538169861,9.514081786691986e-05
basophil,130680,9797.0,40.97056245803833,0.01363455223896657
basophil,130680,14511.0,19.899494767189026,0.002171585305097378
basophil,130680,12863.0,602.4995613098145,2.245749627926245
basophil,130680,9914.0,14.485281229019165,0.0016842055111546184
basophil,130680,10862.0,8.828427076339722,0.0005710143277920896
basophil,130680,8371.5,58.87005698680878,0.03294395733531596
basophil,130680,14790.5,5.414213538169861,0.00015771683060939557
basophil,130680,10839.0,0.0,0.0
basophil,130680,10209.5,68.52691102027893,0.03660226607492421
basophil,130680,10275.5,8.828427076339722,0.0006036064063527494
basophil,130680,9917.0,10.485281229019165,0.000882205963862405
basophil,130680,9753.5,53.55634891986847,0.02340192441642055
basophil,130680,11057.0,549.6711332798004,2.1744963669115385
basophil,135054,14983.0,72.52691125869751,0.027937640277883393
basophil,130680,7548.5,34.38477599620819,0.012464127285762948
basophil,130680,9676.0,407.30360305309296,1.3643656603239758
basophil,130680,8234.5,4.0,0.00015462256903699833
basophil,130680,11123.5,6.0,0.000257543846420112
basophil,130680,12719.0,10.242640614509583,0.0006563886129272913
basophil,130680,12628.5,2.0,2.5205676539873355e-05
basophil,130680,11116.0,525.8721437454224,1.9797116110137303
basophil,130680,9424.5,37.79898941516876,0.012064024063789862
basophil,130680,16199.5,29.55634891986847,0.004291312044000809
basophil,130680,9631.5,60.5269113779068,0.030268662630576527
basophil,130680,10274.0,40.38477599620819,0.012632401809778104
basophil,130680,9797.5,95.49747371673584,0.07407277750905825
basophil,130680,10753.5,31.213203072547913,0.007209696322372593
basophil,130680,9700.5,98.32590091228485,0.07931071856036738
basophil,130680,9340.0,2.0,3.408028759997759e-05
basophil,135054,11261.5,418.7178164720535,1.238901491820865
basophil,135054,11049.0,412.47517693042755,1.2253574551684951
basophil,130680,12355.5,38.627416253089905,0.009609950046700918
basophil,130680,8432.5,10.828427076339722,0.0011065334281070928
basophil,130680,10834.0,52.14213538169861,0.01997003980505025
basophil,130680,14207.0,31.55634891986847,0.005577778377114566
basophil,130680,8390.5,5.414213538169861,0.0002780180898788231
basophil,130680,12761.5,39.31370830535889,0.009637767232942109
basophil,130680,9960.5,0.0,0.0
basophil,130680,12657.0,15.071067690849304,0.0014280630976957794
basophil,130680,12516.5,20.485281229019165,0.0026680323629839713
basophil,130680,11499.5,8.242640614509583,0.0004701580838975601
basophil,130680,11330.5,3.414213538169861,8.186955334737821e-05
basophil,130680,9160.5,48.041630029678345,0.020049632919006168
basophil,130680,14562.5,24.485281229019165,0.0032761546224156636
basophil,130680,9600.0,7.414213538169861,0.00045566857962725445
basophil,130680,9072.5,8.0,0.0005613621580535299
basophil,130680,9651.5,0.0,0.0
